file,version,iter,time_namelookup,time_connect,time_appconnect,time_pretransfer,time_redirect,time_starttransfer,time_total
empty_file,quic,62,0.000033,0.044957,0.000000,0.045189,0.000000,0.088240,0.088323
empty_file,quic,63,0.000063,0.049753,0.000000,0.049903,0.000000,0.098726,0.098874
empty_file,quic,64,0.000197,0.047039,0.000000,0.047211,0.000000,0.086671,0.086748
empty_file,quic,65,0.000080,0.048726,0.000000,0.048882,0.000000,0.089639,0.089744
empty_file,quic,66,0.000036,0.050399,0.000000,0.050539,0.000000,0.093570,0.093616
empty_file,quic,67,0.000046,0.062842,0.000000,0.063064,0.000000,0.102891,0.103063
empty_file,quic,68,0.000041,0.047062,0.000000,0.047298,0.000000,0.098454,0.098691
empty_file,quic,69,0.000042,0.048991,0.000000,0.049119,0.000000,0.091601,0.091684
empty_file,quic,70,0.000151,0.053224,0.000000,0.053323,0.000000,0.092615,0.092675
empty_file,quic,71,0.000034,0.050626,0.000000,0.050751,0.000000,0.102750,0.102834
empty_file,quic,72,0.000140,0.052500,0.000000,0.052673,0.000000,0.106627,0.106681
empty_file,quic,73,0.000027,0.044632,0.000000,0.044770,0.000000,0.095692,0.095738
empty_file,quic,74,0.000030,0.049165,0.000000,0.049252,0.000000,0.093511,0.093591
empty_file,quic,75,0.000104,0.053151,0.000000,0.053260,0.000000,0.097319,0.097427
empty_file,quic,76,0.000114,0.048299,0.000000,0.048506,0.000000,0.095627,0.095721
empty_file,quic,77,0.000063,0.051795,0.000000,0.051985,0.000000,0.095266,0.095337
empty_file,quic,78,0.000049,0.053208,0.000000,0.053361,0.000000,0.101290,0.101376
empty_file,quic,79,0.000150,0.049137,0.000000,0.049292,0.000000,0.088520,0.088588
empty_file,quic,80,0.000045,0.047180,0.000000,0.047309,0.000000,0.095056,0.095101
empty_file,quic,81,0.000077,0.053521,0.000000,0.053643,0.000000,0.105139,0.105209
empty_file,quic,82,0.000026,0.048169,0.000000,0.048243,0.000000,0.100556,0.100634
empty_file,quic,83,0.000130,0.050358,0.000000,0.050552,0.000000,0.089755,0.089878
empty_file,quic,84,0.000054,0.054067,0.000000,0.054166,0.000000,0.097414,0.097448
empty_file,quic,85,0.000042,0.046757,0.000000,0.046935,0.000000,0.094665,0.094745
empty_file,quic,86,0.000094,0.049694,0.000000,0.049812,0.000000,0.089142,0.089186
empty_file,quic,87,0.000048,0.047582,0.000000,0.047728,0.000000,0.095019,0.095078
empty_file,quic,88,0.000033,0.053414,0.000000,0.053487,0.000000,0.106168,0.106236
empty_file,quic,89,0.000098,0.122206,0.000000,0.122377,0.000000,0.185789,0.185845
empty_file,quic,90,0.000037,0.073940,0.000000,0.074045,0.000000,0.138283,0.138374
empty_file,quic,91,0.000157,0.069327,0.000000,0.069516,0.000000,0.131236,0.131299
empty_file,quic,92,0.000035,0.088875,0.000000,0.088945,0.000000,0.142724,0.142802
empty_file,quic,93,0.000106,0.065918,0.000000,0.066184,0.000000,0.128715,0.128789
empty_file,quic,94,0.000068,0.058615,0.000000,0.058714,0.000000,0.121985,0.122030
empty_file,quic,95,0.000041,0.064855,0.000000,0.064961,0.000000,0.107133,0.107163
empty_file,quic,96,0.000035,0.048454,0.000000,0.048544,0.000000,0.090910,0.090953
empty_file,quic,97,0.000036,0.058847,0.000000,0.058952,0.000000,0.122616,0.122701
empty_file,quic,98,0.000098,0.064164,0.000000,0.064248,0.000000,0.117212,0.117260
empty_file,quic,99,0.000041,0.064737,0.000000,0.064858,0.000000,0.128213,0.128291
empty_file,quic,100,0.000104,0.074335,0.000000,0.074472,0.000000,0.128326,0.128452
